index,ID,Name,FullName,Age,Nationality,Club,Image,Position,Overall,Potential,Value,Wage,URL
148,212218,A. Laporte,Aymeric Laporte,23,France,Athletic Club de Bilbao,https://cdn.sofifa.org/48/18/players/212218.png,CB,83,88,€29.5M,€27K,https://sofifa.com/player/212218
149,212188,T. Werner,Timo Werner,21,Germany,RB Leipzig,https://cdn.sofifa.org/48/18/players/212188.png,ST,83,87,€34.5M,€68K,https://sofifa.com/player/212188
150,209658,L. Goretzka,Leon Goretzka,22,Germany,FC Schalke 04,https://cdn.sofifa.org/48/18/players/209658.png,"CM, CAM, CDM",83,88,€34M,€46K,https://sofifa.com/player/209658
151,208808,Q. Promes,Quincy Promes,25,Netherlands,Spartak Moscow,https://cdn.sofifa.org/48/18/players/208808.png,"RM, ST, LM",83,84,€31M,€76K,https://sofifa.com/player/208808
152,208596,A. Belotti,Andrea Belotti,23,Italy,Torino,https://cdn.sofifa.org/48/18/players/208596.png,ST,83,89,€36M,€58K,https://sofifa.com/player/208596
153,208421,Saúl,Saúl Ñíguez Esclápez,22,Spain,Atlético Madrid,https://cdn.sofifa.org/48/18/players/208421.png,"CM, RM, LM",83,90,€36M,€59K,https://sofifa.com/player/208421
154,207566,William Carvalho,William Silva de Carvalho,25,Portugal,Sporting CP,https://cdn.sofifa.org/48/18/players/207566.png,"CDM, CM",83,86,€27.5M,€21K,https://sofifa.com/player/207566
155,205600,S. Umtiti,Samuel Umtiti,23,France,FC Barcelona,https://cdn.sofifa.org/48/18/players/205600.png,CB,83,88,€29.5M,€135K,https://sofifa.com/player/205600
156,204970,F. Thauvin,Florian Thauvin,24,France,Olympique de Marseille,https://cdn.sofifa.org/48/18/players/204970.png,"RW, RM",83,86,€33M,€40K,https://sofifa.com/player/204970
157,203376,V. van Dijk,Virgil van Dijk,25,Netherlands,Liverpool,https://cdn.sofifa.org/48/18/players/203376.png,CB,83,85,€26.5M,€110K,https://sofifa.com/player/203376
158,200888,Danilo Pereira,Danilo Luís Hélio Pereira,25,Portugal,FC Porto,https://cdn.sofifa.org/48/18/players/200888.png,"CDM, CB, CM",83,86,€27.5M,€18K,https://sofifa.com/player/200888
159,200104,H. Son,Heung Min Son,24,Korea Republic,Tottenham Hotspur,https://cdn.sofifa.org/48/18/players/200104.png,"LM, ST, RM",83,86,€33M,€95K,https://sofifa.com/player/200104
160,199715,Vitolo,Víctor Machín Pérez,27,Spain,Atlético Madrid,https://cdn.sofifa.org/48/18/players/199715.png,"LM, RM",83,83,€27M,€68K,https://sofifa.com/player/199715
161,198164,Jonathan Viera,Jonathan Viera Ramos,27,Spain,UD Las Palmas,https://cdn.sofifa.org/48/18/players/198164.png,"CM, LM, CAM",83,83,€26.5M,€31K,https://sofifa.com/player/198164
162,197965,Pizzi,Luis Miguel Afonso Fernandes,27,Portugal,SL Benfica,https://cdn.sofifa.org/48/18/players/197965.png,"CM, RM",83,83,€26.5M,€19K,https://sofifa.com/player/197965
163,193698,O. Baumann,Oliver Baumann,27,Germany,TSG 1899 Hoffenheim,https://cdn.sofifa.org/48/18/players/193698.png,GK,83,84,€20M,€37K,https://sofifa.com/player/193698
164,193474,I. Gueye,Idrissa Gueye,27,Senegal,Everton,https://cdn.sofifa.org/48/18/players/193474.png,"CDM, CM",83,83,€22M,€115K,https://sofifa.com/player/193474
165,193082,J. Cuadrado,Juan Cuadrado,29,Colombia,Juventus,https://cdn.sofifa.org/48/18/players/193082.png,RM,83,83,€25.5M,€130K,https://sofifa.com/player/193082
166,192227,S. Mustafi,Shkodran Mustafi,25,Germany,Arsenal,https://cdn.sofifa.org/48/18/players/192227.png,CB,83,85,€26.5M,€110K,https://sofifa.com/player/192227
167,191740,Ander Herrera,Ander Herrera Agüera,27,Spain,Manchester United,https://cdn.sofifa.org/48/18/players/191740.png,"CM, CDM",83,83,€26.5M,€145K,https://sofifa.com/player/191740
168,191180,J. Pastore,Javier Pastore,28,Argentina,Paris Saint-Germain,https://cdn.sofifa.org/48/18/players/191180.png,"CM, LW, RW",83,83,€25.5M,€100K,https://sofifa.com/player/191180
169,190941,L. Hrádecký,Lukáš Hrádecký,27,Finland,Eintracht Frankfurt,https://cdn.sofifa.org/48/18/players/190941.png,GK,83,83,€17.5M,€30K,https://sofifa.com/player/190941
170,190483,Douglas Costa,Douglas Costa de Souza,26,Brazil,Juventus,https://cdn.sofifa.org/48/18/players/190483.png,"LM, RM",83,83,€28M,€115K,https://sofifa.com/player/190483
171,189712,K. Strootman,Kevin Strootman,27,Netherlands,Roma,https://cdn.sofifa.org/48/18/players/189712.png,"CM, CDM",83,83,€26.5M,€80K,https://sofifa.com/player/189712
172,189358,S. Kagawa,Shinji Kagawa,28,Japan,Borussia Dortmund,https://cdn.sofifa.org/48/18/players/189358.png,"CAM, CF",83,83,€26M,€75K,https://sofifa.com/player/189358
173,189068,B. Dost,Bas Dost,28,Netherlands,Sporting CP,https://cdn.sofifa.org/48/18/players/189068.png,ST,83,83,€27M,€28K,https://sofifa.com/player/189068
174,188152,Oscar,Oscar dos Santos Emboaba,25,Brazil,,https://cdn.sofifa.org/48/18/players/188152.png,"CAM, CM",83,86,€0,€0,https://sofifa.com/player/188152
175,187936,S. N'Zonzi,Steven N'Zonzi,28,France,Sevilla FC,https://cdn.sofifa.org/48/18/players/187936.png,"CDM, CM",83,83,€21M,€25K,https://sofifa.com/player/187936
176,186627,M. Balotelli,Mario Balotelli,26,Italy,OGC Nice,https://cdn.sofifa.org/48/18/players/186627.png,ST,83,83,€28.5M,€51K,https://sofifa.com/player/186627
177,185020,José Callejón,José María Callejón Bueno,30,Spain,Napoli,https://cdn.sofifa.org/48/18/players/185020.png,RW,83,83,€24.5M,€87K,https://sofifa.com/player/185020
178,184942,Giuliano,Giuliano Victor de Paula,27,Brazil,Fenerbahçe SK,https://cdn.sofifa.org/48/18/players/184942.png,"CAM, RW",83,84,€29.5M,€86K,https://sofifa.com/player/184942
179,184826,Adrien Silva,Adrien S. Perruchet Silva,28,Portugal,Leicester City,https://cdn.sofifa.org/48/18/players/184826.png,"CM, CDM",83,83,€25.5M,€92K,https://sofifa.com/player/184826
180,184431,S. Giovinco,Sebastian Giovinco,30,Italy,Toronto FC,https://cdn.sofifa.org/48/18/players/184431.png,"CF, ST",83,83,€25M,€15K,https://sofifa.com/player/184431
181,184120,Bruno,Bruno Soriano Llido,33,Spain,Villarreal CF,https://cdn.sofifa.org/48/18/players/184120.png,"CM, CDM",83,83,€15M,€45K,https://sofifa.com/player/184120
182,181783,M. Mandžukić,Mario Mandžukić,31,Croatia,Juventus,https://cdn.sofifa.org/48/18/players/181783.png,"ST, LM",83,83,€23.5M,€135K,https://sofifa.com/player/181783
183,180403,Willian,Willian Borges da Silva,28,Brazil,Chelsea,https://cdn.sofifa.org/48/18/players/180403.png,"RW, RM",83,83,€26M,€155K,https://sofifa.com/player/180403
184,179784,B. Höwedes,Benedikt Höwedes,29,Germany,Juventus,https://cdn.sofifa.org/48/18/players/179784.png,CB,83,83,€20M,€50K,https://sofifa.com/player/179784
185,178562,E. Banega,Éver Banega,29,Argentina,Sevilla FC,https://cdn.sofifa.org/48/18/players/178562.png,"CAM, CM",83,83,€25.5M,€27K,https://sofifa.com/player/178562
186,178088,Juan Mata,Juan Manuel Mata García,29,Spain,Manchester United,https://cdn.sofifa.org/48/18/players/178088.png,"RM, CAM",83,83,€25.5M,€150K,https://sofifa.com/player/178088
187,178005,Rui Patrício,Rui Pedro dos Santos Patrício,29,Portugal,Sporting CP,https://cdn.sofifa.org/48/18/players/178005.png,GK,83,83,€17.5M,€19K,https://sofifa.com/player/178005
188,177457,L. Bender,Lars Bender,28,Germany,Bayer 04 Leverkusen,https://cdn.sofifa.org/48/18/players/177457.png,"CDM, CM, RB",83,84,€23.5M,€64K,https://sofifa.com/player/177457
189,177388,D. Payet,Dimitri Payet,30,France,Olympique de Marseille,https://cdn.sofifa.org/48/18/players/177388.png,"LW, CAM",83,83,€24.5M,€46K,https://sofifa.com/player/177388
190,173771,L. Piszczek,Łukasz Piszczek,32,Poland,Borussia Dortmund,https://cdn.sofifa.org/48/18/players/173771.png,"RB, CB",83,83,€14.5M,€66K,https://sofifa.com/player/173771
191,170481,E. Garay,Ezequiel Garay,30,Argentina,Valencia CF,https://cdn.sofifa.org/48/18/players/170481.png,CB,83,83,€19M,€40K,https://sofifa.com/player/170481
192,167905,A. Valencia,Antonio Valencia,31,Ecuador,Manchester United,https://cdn.sofifa.org/48/18/players/167905.png,"RB, RWB",83,83,€17M,€130K,https://sofifa.com/player/167905
193,164468,G. Cahill,Gary Cahill,31,England,Chelsea,https://cdn.sofifa.org/48/18/players/164468.png,CB,83,83,€17.5M,€125K,https://sofifa.com/player/164468
194,163587,K. Schmeichel,Kasper Schmeichel,30,Denmark,Leicester City,https://cdn.sofifa.org/48/18/players/163587.png,GK,83,83,€16.5M,€65K,https://sofifa.com/player/163587
195,163489,A. Consigli,Andrea Consigli,30,Italy,Sassuolo,https://cdn.sofifa.org/48/18/players/163489.png,GK,83,83,€16.5M,€52K,https://sofifa.com/player/163489
196,161956,Borja Valero,Borja Valero Iglesias,32,Spain,Inter,https://cdn.sofifa.org/48/18/players/161956.png,"CAM, CM, CDM",83,83,€20M,€80K,https://sofifa.com/player/161956
197,157481,Raúl Albiol,Raúl Albiol Tortajada,31,Spain,Napoli,https://cdn.sofifa.org/48/18/players/157481.png,CB,83,83,€17.5M,€73K,https://sofifa.com/player/157481
198,142754,J. Mascherano,Javier Mascherano,33,Argentina,FC Barcelona,https://cdn.sofifa.org/48/18/players/142754.png,"CB, CDM",83,83,€10.5M,€155K,https://sofifa.com/player/142754
199,104389,R. Jarstein,Rune Almenning Jarstein,32,Norway,Hertha BSC Berlin,https://cdn.sofifa.org/48/18/players/104389.png,GK,83,83,€15M,€30K,https://sofifa.com/player/104389
200,53302,D. De Rossi,Daniele De Rossi,33,Italy,Roma,https://cdn.sofifa.org/48/18/players/53302.png,CDM,83,83,€10.5M,€73K,https://sofifa.com/player/53302
201,24630,Pepe Reina,José Manuel Reina Páez,34,Spain,Napoli,https://cdn.sofifa.org/48/18/players/24630.png,GK,83,83,€10.5M,€59K,https://sofifa.com/player/24630
202,20775,Quaresma,Ricardo Andrade Quaresma Bernardo,33,Portugal,Beşiktaş JK,https://cdn.sofifa.org/48/18/players/20775.png,"RM, LM",83,83,€15.5M,€67K,https://sofifa.com/player/20775
203,230621,G. Donnarumma,Gianluigi Donnarumma,18,Italy,Milan,https://cdn.sofifa.org/48/18/players/230621.png,GK,82,93,€27M,€35K,https://sofifa.com/player/230621
204,227055,Gelson Martins,Gelson Dany Batalha Martins,22,Portugal,Sporting CP,https://cdn.sofifa.org/48/18/players/227055.png,"RM, LM",82,88,€30.5M,€21K,https://sofifa.com/player/227055
205,222737,Malcom,Malcom Filipe Silva de Oliveira,20,Brazil,Girondins de Bordeaux,https://cdn.sofifa.org/48/18/players/222737.png,"RW, RM",82,91,€34.5M,€51K,https://sofifa.com/player/222737
206,219683,C. Tolisso,Corentin Tolisso,22,France,FC Bayern Munich,https://cdn.sofifa.org/48/18/players/219683.png,"CM, CDM",82,89,€30.5M,€98K,https://sofifa.com/player/219683
207,216451,J. Seri,Jean Michaël Seri,25,Ivory Coast,OGC Nice,https://cdn.sofifa.org/48/18/players/216451.png,"CM, CDM",82,83,€26M,€45K,https://sofifa.com/player/216451
208,215785,K. Baldé Diao,Keita Baldé Diao,22,Senegal,AS Monaco,https://cdn.sofifa.org/48/18/players/215785.png,"LW, ST",82,90,€32.5M,€46K,https://sofifa.com/player/215785
209,215316,G. Rulli,Gerónimo Rulli,25,Argentina,Real Sociedad,https://cdn.sofifa.org/48/18/players/215316.png,GK,82,88,€22M,€28K,https://sofifa.com/player/215316
210,213661,A. Christensen,Andreas Christensen,21,Denmark,Chelsea,https://cdn.sofifa.org/48/18/players/213661.png,CB,82,90,€28.5M,€93K,https://sofifa.com/player/213661
211,213345,K. Coman,Kingsley Coman,21,France,FC Bayern Munich,https://cdn.sofifa.org/48/18/players/213345.png,"RM, LM",82,87,€30M,€88K,https://sofifa.com/player/213345
212,213331,J. Tah,Jonathan Tah,21,Germany,Bayer 04 Leverkusen,https://cdn.sofifa.org/48/18/players/213331.png,CB,82,88,€26M,€47K,https://sofifa.com/player/213331
213,212814,João Mário,João Mário Naval Costa Eduardo,24,Portugal,Inter,https://cdn.sofifa.org/48/18/players/212814.png,"CM, CAM",82,86,€28.5M,€70K,https://sofifa.com/player/212814
214,212462,Alex Telles,Alex Nicolao Telles,24,Brazil,FC Porto,https://cdn.sofifa.org/48/18/players/212462.png,LB,82,86,€24M,€16K,https://sofifa.com/player/212462
215,212404,F. Bernardeschi,Federico Bernardeschi,23,Italy,Juventus,https://cdn.sofifa.org/48/18/players/212404.png,"RM, CF, LM",82,88,€30.5M,€110K,https://sofifa.com/player/212404
216,211575,André Gomes,André Filipe Tavares Gomes,23,Portugal,FC Barcelona,https://cdn.sofifa.org/48/18/players/211575.png,"CM, LM, RM",82,88,€30M,€150K,https://sofifa.com/player/211575
217,211300,A. Martial,Anthony Martial,21,France,Manchester United,https://cdn.sofifa.org/48/18/players/211300.png,"LM, ST",82,89,€31.5M,€115K,https://sofifa.com/player/211300
218,210008,A. Rabiot,Adrien Rabiot,22,France,Paris Saint-Germain,https://cdn.sofifa.org/48/18/players/210008.png,"CM, CDM",82,86,€28.5M,€83K,https://sofifa.com/player/210008
219,208618,Lucas Vázquez,Lucas Vázquez Iglesias,26,Spain,Real Madrid CF,https://cdn.sofifa.org/48/18/players/208618.png,"RW, RM",82,83,€26M,€185K,https://sofifa.com/player/208618
220,208448,E. Forsberg,Emil Forsberg,25,Sweden,RB Leipzig,https://cdn.sofifa.org/48/18/players/208448.png,"CAM, LM",82,84,€27M,€75K,https://sofifa.com/player/208448
221,207863,Felipe,Felipe Augusto de Almeida Monteiro,28,Brazil,FC Porto,https://cdn.sofifa.org/48/18/players/207863.png,CB,82,82,€18M,€20K,https://sofifa.com/player/207863
222,207664,C. Bacca,Carlos Bacca,30,Colombia,Villarreal CF,https://cdn.sofifa.org/48/18/players/207664.png,ST,82,82,€21.5M,€125K,https://sofifa.com/player/207664
223,207410,M. Kovačić,Mateo Kovačić,23,Croatia,Real Madrid CF,https://cdn.sofifa.org/48/18/players/207410.png,"CM, CDM",82,88,€30M,€150K,https://sofifa.com/player/207410
224,206652,Sergio Rico,Sergio Rico González,23,Spain,Sevilla FC,https://cdn.sofifa.org/48/18/players/206652.png,GK,82,87,€21.5M,€16K,https://sofifa.com/player/206652
225,206545,Manu Trigueros,Manuel Trigueros Muñoz,25,Spain,Villarreal CF,https://cdn.sofifa.org/48/18/players/206545.png,"CM, CDM, CAM, LM",82,85,€27.5M,€43K,https://sofifa.com/player/206545
226,205452,A. Rüdiger,Antonio Rüdiger,24,Germany,Chelsea,https://cdn.sofifa.org/48/18/players/205452.png,CB,82,86,€24.5M,€105K,https://sofifa.com/player/205452
227,204639,S. Savić,Stefan Savić,26,Montenegro,Atlético Madrid,https://cdn.sofifa.org/48/18/players/204639.png,CB,82,85,€23M,€62K,https://sofifa.com/player/204639
228,204525,Iñigo Martínez,Iñigo Martínez Berridi,26,Spain,Real Sociedad,https://cdn.sofifa.org/48/18/players/204525.png,CB,82,86,€24M,€37K,https://sofifa.com/player/204525
229,203551,A. Florenzi,Alessandro Florenzi,26,Italy,Roma,https://cdn.sofifa.org/48/18/players/203551.png,"RB, RW, CM",82,84,€22M,€73K,https://sofifa.com/player/203551
230,203486,T. Hazard,Thorgan Hazard,24,Belgium,Borussia Mönchengladbach,https://cdn.sofifa.org/48/18/players/203486.png,"LM, RM, CF",82,85,€28M,€43K,https://sofifa.com/player/203486
231,202685,S. Zaza,Simone Zaza,26,Italy,Valencia CF,https://cdn.sofifa.org/48/18/players/202685.png,ST,82,83,€26.5M,€47K,https://sofifa.com/player/202685
232,202651,Suso,Jesús Joaquín Fernández Sáez,23,Spain,Milan,https://cdn.sofifa.org/48/18/players/202651.png,"RW, CF",82,87,€29.5M,€110K,https://sofifa.com/player/202651
233,202477,Deulofeu,Gerard Deulofeu Lázaro,23,Spain,FC Barcelona,https://cdn.sofifa.org/48/18/players/202477.png,"LW, RW, RM",82,87,€29.5M,€165K,https://sofifa.com/player/202477
234,202335,E. Dier,Eric Dier,23,England,Tottenham Hotspur,https://cdn.sofifa.org/48/18/players/202335.png,"CB, CDM, CM",82,85,€23.5M,€85K,https://sofifa.com/player/202335
235,200949,Lucas,Lucas Rodrigues M. Silva,24,Brazil,Paris Saint-Germain,https://cdn.sofifa.org/48/18/players/200949.png,"RW, LW",82,84,€27.5M,€92K,https://sofifa.com/player/200949
236,199564,Sergi Roberto,Sergio Roberto Carnicer,25,Spain,FC Barcelona,https://cdn.sofifa.org/48/18/players/199564.png,RB,82,86,€23.5M,€150K,https://sofifa.com/player/199564
237,199503,G. Xhaka,Granit Xhaka,24,Switzerland,Arsenal,https://cdn.sofifa.org/48/18/players/199503.png,"CM, CDM",82,85,€27.5M,€110K,https://sofifa.com/player/199503
238,198951,C. Bakambu,Cédric Bakambu,26,DR Congo,Villarreal CF,https://cdn.sofifa.org/48/18/players/198951.png,ST,82,85,€28M,€49K,https://sofifa.com/player/198951
239,198717,W. Zaha,Wilfried Zaha,24,Ivory Coast,Crystal Palace,https://cdn.sofifa.org/48/18/players/198717.png,"RM, ST, LM",82,85,€28M,€65K,https://sofifa.com/player/198717
240,197061,J. Matip,Joel Matip,25,Cameroon,Liverpool,https://cdn.sofifa.org/48/18/players/197061.png,CB,82,84,€22.5M,€110K,https://sofifa.com/player/197061
241,195093,Willian José,Willian José da Silva,25,Brazil,Real Sociedad,https://cdn.sofifa.org/48/18/players/195093.png,ST,82,85,€28.5M,€42K,https://sofifa.com/player/195093
242,193469,Víctor Ruíz,Víctor Ruíz Torre,28,Spain,Villarreal CF,https://cdn.sofifa.org/48/18/players/193469.png,CB,82,83,€20M,€43K,https://sofifa.com/player/193469
243,193348,X. Shaqiri,Xherdan Shaqiri,25,Switzerland,Stoke City,https://cdn.sofifa.org/48/18/players/193348.png,"RW, RM, CAM",82,83,€26.5M,€92K,https://sofifa.com/player/193348
244,192638,Marcos Alonso,Marcos Alonso Mendoza,26,Spain,Chelsea,https://cdn.sofifa.org/48/18/players/192638.png,LWB,82,83,€21M,€125K,https://sofifa.com/player/192638
245,192318,M. Götze,Mario Götze,25,Germany,Borussia Dortmund,https://cdn.sofifa.org/48/18/players/192318.png,"CM, CAM, CF",82,86,€28M,€69K,https://sofifa.com/player/192318
246,189560,Iborra,Vicente Iborra de la Fuente,29,Spain,Leicester City,https://cdn.sofifa.org/48/18/players/189560.png,"CDM, CM, CAM",82,82,€17M,€85K,https://sofifa.com/player/189560
247,189125,G. Bonaventura,Giacomo Bonaventura,27,Italy,Milan,https://cdn.sofifa.org/48/18/players/189125.png,"CM, LW",82,82,€23M,€115K,https://sofifa.com/player/189125
248,189117,R. Bürki,Roman Bürki,26,Switzerland,Borussia Dortmund,https://cdn.sofifa.org/48/18/players/189117.png,GK,82,85,€19.5M,€53K,https://sofifa.com/player/189117
249,188803,Taison,Taison Barcellos Freda,29,Brazil,Shakhtar Donetsk,https://cdn.sofifa.org/48/18/players/188803.png,"CAM, LM",82,82,€21.5M,€1K,https://sofifa.com/player/188803
250,187961,Paulinho,José Paulo Bezerra M. Júnior,28,Brazil,FC Barcelona,https://cdn.sofifa.org/48/18/players/187961.png,"CM, CDM, CAM",82,82,€22M,€180K,https://sofifa.com/player/187961
251,187754,Marlos,Marlos Romero Bonfim,29,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/48/18/players/187754.png,RM,82,82,€21.5M,€1K,https://sofifa.com/player/187754
252,187072,L. Stindl,Lars Stindl,28,Germany,Borussia Mönchengladbach,https://cdn.sofifa.org/48/18/players/187072.png,"CF, CAM",82,82,€23M,€56K,https://sofifa.com/player/187072
253,186561,A. Ramsey,Aaron Ramsey,26,Wales,Arsenal,https://cdn.sofifa.org/48/18/players/186561.png,"CM, CDM, RM",82,83,€25.5M,€130K,https://sofifa.com/player/186561
254,186153,W. Szczęsny,Wojciech Szczęsny,27,Poland,Juventus,https://cdn.sofifa.org/48/18/players/186153.png,GK,82,84,€18M,€90K,https://sofifa.com/player/186153
255,185239,O. Toprak,Ömer Toprak,27,Turkey,Borussia Dortmund,https://cdn.sofifa.org/48/18/players/185239.png,CB,82,83,€21M,€66K,https://sofifa.com/player/185239
256,184484,G. Sigurðsson,Gylfi Sigurðsson,27,Iceland,Everton,https://cdn.sofifa.org/48/18/players/184484.png,"LM, CAM, LW",82,82,€23M,€130K,https://sofifa.com/player/184484
257,184144,N. Gaitán,Nicolás Gaitán,29,Argentina,Atlético Madrid,https://cdn.sofifa.org/48/18/players/184144.png,LM,82,82,€21.5M,€70K,https://sofifa.com/player/184144
258,183574,M. Kruse,Max Kruse,29,Germany,SV Werder Bremen,https://cdn.sofifa.org/48/18/players/183574.png,"CF, ST, CAM",82,82,€22M,€47K,https://sofifa.com/player/183574
